gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[1 0],VF[1 1],VF[1 2],VF[2 0],VF[2 1],VF[2 2],VF[3 0],VF[3 1],VF[3 2],VF[4 0],VF[4 1],VF[4 2]
142,95.084,-2.01293,-2.0104,-2.00695,-2.005,-2.00257,-1.99913,-1.99524,-1.99289,-1.98948,-1.98362,-1.9813,-1.97794,-1.9701,-1.9678,-1.96454
143,97.9173,-1.9882,-1.9857,-1.98229,-1.98057,-1.97816,-1.97476,-1.97117,-1.96884,-1.96547,-1.95997,-1.95768,-1.95434,-1.94694,-1.94466,-1.94142
144,100.834,-1.9637,-1.96123,-1.95786,-1.95636,-1.95396,-1.95061,-1.94731,-1.94499,-1.94166,-1.93652,-1.93424,-1.93095,-1.92397,-1.92171,-1.91848
145,103.835,-1.93943,-1.93699,-1.93365,-1.93237,-1.93,-1.92668,-1.92365,-1.92135,-1.91806,-1.91326,-1.91101,-1.90774,-1.90117,-1.89894,-1.89574
146,106.925,-1.9154,-1.91299,-1.90968,-1.9086,-1.90625,-1.90298,-1.90019,-1.89792,-1.89468,-1.89019,-1.88796,-1.88474,-1.87854,-1.87634,-1.87317
147,110.105,-1.8916,-1.88922,-1.88594,-1.88505,-1.88272,-1.87948,-1.87695,-1.87471,-1.8715,-1.86732,-1.86511,-1.86193,-1.85611,-1.85393,-1.85078
148,113.379,-1.86803,-1.86568,-1.86244,-1.86172,-1.85941,-1.85622,-1.85392,-1.85171,-1.84853,-1.84464,-1.84246,-1.83932,-1.83385,-1.83169,-1.82858
149,116.748,-1.84469,-1.84236,-1.83916,-1.83862,-1.83634,-1.83318,-1.83111,-1.82891,-1.82577,-1.82216,-1.82001,-1.8169,-1.81177,-1.80964,-1.80656
150,120.216,-1.82159,-1.81928,-1.81611,-1.81575,-1.81348,-1.81036,-1.80851,-1.80632,-1.80323,-1.79989,-1.79776,-1.79468,-1.78987,-1.78778,-1.78473
151,123.786,-1.79871,-1.79643,-1.79329,-1.79309,-1.79084,-1.78776,-1.78612,-1.78396,-1.7809,-1.77781,-1.7757,-1.77267,-1.76817,-1.76609,-1.76308
152,127.461,-1.77606,-1.7738,-1.7707,-1.77065,-1.76842,-1.76538,-1.76395,-1.7618,-1.75878,-1.75593,-1.75385,-1.75085,-1.74665,-1.7446,-1.74162
153,131.243,-1.75364,-1.75141,-1.74834,-1.74844,-1.74623,-1.74321,-1.74198,-1.73985,-1.73686,-1.73427,-1.7322,-1.72924,-1.72532,-1.72329,-1.72035
154,135.136,-1.73144,-1.72924,-1.7262,-1.72644,-1.72425,-1.72127,-1.72023,-1.71811,-1.71516,-1.7128,-1.71075,-1.70782,-1.70418,-1.70217,-1.69927
155,139.143,-1.70947,-1.7073,-1.70429,-1.70466,-1.7025,-1.69954,-1.69869,-1.69659,-1.69367,-1.69153,-1.68949,-1.68661,-1.68323,-1.68125,-1.67837
156,143.267,-1.68772,-1.68558,-1.6826,-1.68309,-1.68096,-1.67804,-1.67735,-1.67528,-1.67239,-1.67046,-1.66845,-1.66559,-1.66247,-1.66051,-1.65767
157,147.512,-1.6662,-1.66408,-1.66114,-1.66175,-1.65964,-1.65676,-1.65623,-1.65417,-1.65132,-1.64959,-1.6476,-1.64478,-1.64191,-1.63996,-1.63715
158,151.882,-1.64491,-1.64281,-1.6399,-1.64063,-1.63854,-1.63569,-1.63531,-1.63327,-1.63046,-1.62892,-1.62695,-1.62416,-1.62153,-1.6196,-1.61682
159,156.38,-1.62383,-1.62176,-1.61889,-1.61972,-1.61766,-1.61483,-1.61461,-1.61259,-1.6098,-1.60846,-1.60651,-1.60375,-1.60134,-1.59943,-1.59669
160,161.009,-1.60298,-1.60094,-1.59809,-1.59902,-1.59699,-1.59419,-1.59411,-1.59211,-1.58936,-1.58819,-1.58627,-1.58354,-1.58134,-1.57945,-1.57674
161,165.774,-1.58235,-1.58033,-1.57752,-1.57855,-1.57654,-1.57377,-1.57382,-1.57184,-1.56912,-1.56813,-1.56622,-1.56353,-1.56153,-1.55966,-1.55699
162,170.679,-1.56194,-1.55994,-1.55716,-1.55828,-1.5563,-1.55356,-1.55374,-1.55178,-1.54909,-1.54827,-1.54637,-1.54371,-1.54191,-1.54006,-1.53743
163,175.728,-1.54175,-1.53978,-1.53702,-1.53823,-1.53627,-1.53356,-1.53387,-1.53193,-1.52927,-1.5286,-1.52672,-1.5241,-1.52249,-1.52066,-1.51805
164,180.924,-1.52177,-1.51983,-1.51711,-1.51839,-1.51646,-1.51378,-1.5142,-1.51228,-1.50965,-1.50914,-1.50728,-1.50468,-1.50325,-1.50144,-1.49887
165,186.273,-1.50201,-1.5001,-1.4974,-1.49877,-1.49685,-1.49421,-1.49473,-1.49283,-1.49024,-1.48987,-1.48803,-1.48546,-1.4842,-1.48241,-1.47987
166,191.779,-1.48247,-1.48058,-1.47791,-1.47935,-1.47746,-1.47484,-1.47548,-1.4736,-1.47103,-1.4708,-1.46897,-1.46644,-1.46535,-1.46357,-1.46106
167,197.446,-1.46314,-1.46127,-1.45864,-1.46015,-1.45828,-1.45569,-1.45642,-1.45456,-1.45203,-1.45193,-1.45012,-1.44761,-1.44668,-1.44492,-1.44245
168,203.279,-1.44403,-1.44218,-1.43958,-1.44115,-1.43931,-1.43674,-1.43757,-1.43574,-1.43322,-1.43325,-1.43146,-1.42898,-1.4282,-1.42646,-1.42402
169,209.282,-1.42513,-1.42331,-1.42073,-1.42236,-1.42054,-1.41801,-1.41892,-1.41711,-1.41462,-1.41477,-1.413,-1.41055,-1.40991,-1.40819,-1.40578
170,215.462,-1.40643,-1.40464,-1.40209,-1.40378,-1.40198,-1.39947,-1.40047,-1.39868,-1.39622,-1.39648,-1.39473,-1.39231,-1.39181,-1.39011,-1.38772
171,221.823,-1.38795,-1.38618,-1.38366,-1.3854,-1.38363,-1.38115,-1.38223,-1.38046,-1.37802,-1.37839,-1.37665,-1.37426,-1.3739,-1.37222,-1.36986
172,228.37,-1.36968,-1.36793,-1.36544,-1.36723,-1.36548,-1.36302,-1.36418,-1.36243,-1.36002,-1.3605,-1.35877,-1.35641,-1.35617,-1.35451,-1.35218
173,235.11,-1.35161,-1.34988,-1.34742,-1.34926,-1.34753,-1.3451,-1.34633,-1.34461,-1.34222,-1.34279,-1.34109,-1.33875,-1.33864,-1.33699,-1.33468
174,242.046,-1.33375,-1.33205,-1.32962,-1.33149,-1.32979,-1.32739,-1.32867,-1.32698,-1.32462,-1.32528,-1.32359,-1.32128,-1.32129,-1.31965,-1.31737
175,249.186,-1.31609,-1.31441,-1.31201,-1.31392,-1.31224,-1.30987,-1.31122,-1.30954,-1.30721,-1.30796,-1.30629,-1.30401,-1.30412,-1.3025,-1.30025
176,256.535,-1.29864,-1.29698,-1.29461,-1.29655,-1.2949,-1.29255,-1.29396,-1.2923,-1.29,-1.29082,-1.28918,-1.28692,-1.28714,-1.28554,-1.28331
177,264.1,-1.28139,-1.27975,-1.2774,-1.27938,-1.27775,-1.27543,-1.27689,-1.27526,-1.27298,-1.27388,-1.27225,-1.27002,-1.27035,-1.26876,-1.26656
178,271.886,-1.26433,-1.26272,-1.2604,-1.26241,-1.2608,-1.25851,-1.26002,-1.25841,-1.25615,-1.25713,-1.25552,-1.25331,-1.25373,-1.25216,-1.24998
179,279.901,-1.24748,-1.24589,-1.2436,-1.24564,-1.24404,-1.24178,-1.24334,-1.24175,-1.23952,-1.24056,-1.23897,-1.23679,-1.2373,-1.23575,-1.23359
180,288.15,-1.23083,-1.22926,-1.22699,-1.22905,-1.22748,-1.22525,-1.22685,-1.22528,-1.22307,-1.22418,-1.22262,-1.22045,-1.22105,-1.21951,-1.21738
181,296.641,-1.21437,-1.21282,-1.21058,-1.21267,-1.21112,-1.20891,-1.21055,-1.209,-1.20682,-1.20799,-1.20644,-1.2043,-1.20498,-1.20346,-1.20135
182,305.381,-1.1981,-1.19657,-1.19436,-1.19647,-1.19494,-1.19276,-1.19444,-1.19291,-1.19075,-1.19198,-1.19045,-1.18834,-1.18909,-1.18758,-1.1855
183,314.377,-1.18203,-1.18052,-1.17834,-1.18046,-1.17896,-1.1768,-1.17851,-1.177,-1.17487,-1.17615,-1.17465,-1.17255,-1.17338,-1.17189,-1.16983
184,323.636,-1.16615,-1.16466,-1.16251,-1.16464,-1.16316,-1.16103,-1.16277,-1.16129,-1.15918,-1.16051,-1.15902,-1.15695,-1.15784,-1.15637,-1.15434
185,333.167,-1.15046,-1.14899,-1.14686,-1.14901,-1.14755,-1.14544,-1.14722,-1.14575,-1.14367,-1.14504,-1.14358,-1.14153,-1.14248,-1.14103,-1.13902
186,342.977,-1.13496,-1.13351,-1.13141,-1.13357,-1.13213,-1.13004,-1.13185,-1.1304,-1.12834,-1.12976,-1.12831,-1.12629,-1.1273,-1.12586,-1.12388
187,353.075,-1.11964,-1.11822,-1.11614,-1.11831,-1.11689,-1.11483,-1.11666,-1.11523,-1.1132,-1.11465,-1.11323,-1.11123,-1.1123,-1.11087,-1.10891
188,363.469,-1.10452,-1.10311,-1.10107,-1.10324,-1.10183,-1.09981,-1.10165,-1.10024,-1.09824,-1.09972,-1.09832,-1.09635,-1.09746,-1.09606,-1.09413
189,374.167,-1.08957,-1.08818,-1.08617,-1.08834,-1.08696,-1.08497,-1.08682,-1.08543,-1.08346,-1.08497,-1.08359,-1.08165,-1.0828,-1.08141,-1.07951
190,385.179,-1.07481,-1.07344,-1.07146,-1.07363,-1.07226,-1.0703,-1.07217,-1.0708,-1.06886,-1.0704,-1.06903,-1.06712,-1.06831,-1.06695,-1.06507
191,396.513,-1.06023,-1.05888,-1.05693,-1.0591,-1.05776,-1.05582,-1.05769,-1.05635,-1.05443,-1.05599,-1.05466,-1.05276,-1.05399,-1.05266,-1.05079
192,408.179,-1.04583,-1.04451,-1.04257,-1.04474,-1.04343,-1.0415,-1.04339,-1.04208,-1.04017,-1.04176,-1.04045,-1.03857,-1.03984,-1.03853,-1.03668
193,420.188,-1.03161,-1.03031,-1.02854,-1.03057,-1.02927,-1.02751,-1.02927,-1.02798,-1.02624,-1.02771,-1.02641,-1.02471,-1.02587,-1.02457,-1.02293
194,432.548,-1.01757,-1.0163,-1.01491,-1.01657,-1.01531,-1.01393,-1.01533,-1.01408,-1.01271,-1.01383,-1.01259,-1.01124,-1.01206,-1.01085,-1.00952
195,445.271,-1.0037,-1.00273,-1.00132,-1.00275,-1.00179,-1.00037,-1.00155,-1.00062,-0.999192,-1.00012,-0.999202,-0.997779,-0.998429,-0.997539,-0.996123
196,458.366,-0.990166,-0.98941,-0.987715,-0.989249,-0.988501,-0.986809,-0.988119,-0.98737,-0.985682,-0.986752,-0.986,-0.984316,-0.985148,-0.984391,-0.982714
197,471.845,-0.977016,-0.976045,-0.974153,-0.976145,-0.975168,-0.973303,-0.975059,-0.974075,-0.972249,-0.973746,-0.972751,-0.970976,-0.972202,-0.971193,-0.969488
198,485.719,-0.96441,-0.96339,-0.961499,-0.963591,-0.962568,-0.960673,-0.962573,-0.961544,-0.959643,-0.961347,-0.960309,-0.9584,-0.959912,-0.958861,-0.956941
199,500,-0.952105,-0.950736,-0.948492,-0.951309,-0.949935,-0.947687,-0.950316,-0.948938,-0.946685,-0.949118,-0.947731,-0.945471,-0.947709,-0.946313,-0.944042
