gridnumber,capital,Portfolio[0 0],Portfolio[0 1],Portfolio[0 2],Portfolio[0 3],Portfolio[0 4],Portfolio[1 0],Portfolio[1 1],Portfolio[1 2],Portfolio[1 3],Portfolio[1 4],Portfolio[2 0],Portfolio[2 1],Portfolio[2 2],Portfolio[2 3],Portfolio[2 4],Portfolio[3 0],Portfolio[3 1],Portfolio[3 2],Portfolio[3 3],Portfolio[3 4],Portfolio[4 0],Portfolio[4 1],Portfolio[4 2],Portfolio[4 3],Portfolio[4 4]
272,296.9,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54
273,302.694,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54
274,308.6,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54
275,314.621,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54
276,320.759,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54
277,327.015,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54
278,333.394,0.1,0.22,0.32,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54
279,339.896,0.1,0.22,0.32,0.44,0.52,0.1,0.22,0.32,0.44,0.52,0.1,0.22,0.32,0.42,0.54,0.1,0.22,0.32,0.42,0.54,0.1,0.22,0.32,0.42,0.54
280,346.524,0.1,0.22,0.32,0.44,0.52,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.54,0.1,0.22,0.32,0.42,0.54
281,353.281,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.54,0.1,0.22,0.32,0.42,0.54
282,360.169,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.54
283,367.19,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.52
284,374.348,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.52
285,381.645,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.52
286,389.084,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.52
287,396.667,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.52,0.1,0.22,0.32,0.42,0.5,0.1,0.22,0.32,0.42,0.5
288,404.397,0.1,0.22,0.32,0.42,0.46,0.1,0.22,0.32,0.42,0.46,0.1,0.22,0.32,0.42,0.46,0.1,0.22,0.32,0.42,0.46,0.1,0.2,0.32,0.42,0.46
289,412.277,0.1,0.22,0.32,0.42,0.42,0.1,0.22,0.32,0.42,0.42,0.1,0.22,0.32,0.42,0.42,0.1,0.2,0.32,0.4,0.42,0.1,0.2,0.3,0.4,0.42
290,420.31,0.1,0.2,0.32,0.36,0.42,0.1,0.2,0.32,0.36,0.42,0.1,0.2,0.3,0.36,0.42,0.1,0.2,0.3,0.36,0.42,0.1,0.2,0.3,0.36,0.42
291,428.499,0.1,0.2,0.3,0.32,0.46,0.1,0.2,0.3,0.32,0.46,0.1,0.2,0.3,0.32,0.46,0.1,0.2,0.3,0.32,0.48,0.1,0.2,0.3,0.3,0.48
292,436.847,0.1,0.18,0.26,0.3,0.48,0.1,0.18,0.26,0.3,0.48,0.1,0.18,0.26,0.3,0.48,0.1,0.18,0.26,0.3,0.5,0.1,0.18,0.26,0.3,0.5
293,445.357,0.1,0.18,0.22,0.36,0.52,0.1,0.18,0.22,0.36,0.52,0.1,0.18,0.2,0.36,0.52,0.1,0.18,0.2,0.36,0.52,0.1,0.18,0.2,0.36,0.52
294,454.032,0.08,0.16,0.18,0.4,0.56,0.08,0.16,0.18,0.4,0.56,0.08,0.16,0.18,0.4,0.58,0.08,0.16,0.18,0.4,0.58,0.08,0.14,0.18,0.4,0.58
295,462.876,0.08,0.1,0.24,0.42,0.58,0.08,0.1,0.24,0.42,0.58,0.08,0.1,0.24,0.42,0.58,0.08,0.1,0.24,0.42,0.58,0.08,0.1,0.24,0.42,0.58
296,471.891,0.04,0.06,0.28,0.44,0.58,0.04,0.06,0.28,0.44,0.58,0.04,0.06,0.28,0.44,0.58,0.04,0.06,0.28,0.42,0.58,0.04,0.06,0.28,0.42,0.58
297,481.081,0,0.08,0.28,0.46,0.62,0,0.08,0.28,0.46,0.62,0,0.08,0.28,0.46,0.62,0,0.08,0.28,0.46,0.62,0,0.08,0.28,0.46,0.62
298,490.45,0.06,0.12,0.34,0.5,0.64,0.06,0.12,0.34,0.5,0.64,0.06,0.12,0.34,0.5,0.64,0.06,0.14,0.32,0.5,0.64,0.06,0.14,0.32,0.5,0.64
299,500,0.12,0.18,0.36,0.52,0.68,0.12,0.18,0.36,0.52,0.68,0.12,0.18,0.36,0.52,0.68,0.12,0.18,0.36,0.52,0.68,0.12,0.18,0.36,0.52,0.68
