gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[1 0],VF[1 1],VF[1 2],VF[2 0],VF[2 1],VF[2 2],VF[3 0],VF[3 1],VF[3 2],VF[4 0],VF[4 1],VF[4 2]
43,3.93998,-18.0456,-18.0456,-18.0445,-17.7867,-17.7867,-17.786,-17.483,-17.483,-17.4826,-17.1403,-17.1403,-17.1402,-16.7672,-16.7672,-16.7672
44,4.10232,-17.959,-17.959,-17.9579,-17.7055,-17.7055,-17.7047,-17.4076,-17.4076,-17.4071,-17.0708,-17.0708,-17.0707,-16.7037,-16.7037,-16.7037
45,4.26943,-17.872,-17.872,-17.8708,-17.6236,-17.6236,-17.6227,-17.3314,-17.3314,-17.3309,-17.0005,-17.0005,-17.0004,-16.6393,-16.6393,-16.6393
46,4.44143,-17.7844,-17.7844,-17.7831,-17.5411,-17.5411,-17.5402,-17.2545,-17.2545,-17.2539,-16.9295,-16.9295,-16.9293,-16.574,-16.574,-16.574
47,4.61847,-17.6962,-17.6962,-17.6949,-17.4579,-17.4579,-17.4569,-17.1767,-17.1767,-17.1761,-16.8577,-16.8577,-16.8574,-16.508,-16.508,-16.5079
48,4.8007,-17.6074,-17.6074,-17.606,-17.3741,-17.3741,-17.373,-17.0983,-17.0983,-17.0976,-16.785,-16.785,-16.7847,-16.4411,-16.4411,-16.4411
49,4.98827,-17.5181,-17.5181,-17.5166,-17.2895,-17.2895,-17.2884,-17.0191,-17.0191,-17.0185,-16.7114,-16.7114,-16.7111,-16.3733,-16.3733,-16.3733
50,5.18134,-17.4282,-17.4282,-17.4266,-17.2043,-17.2043,-17.2032,-16.9392,-16.9392,-16.9385,-16.637,-16.637,-16.6367,-16.3047,-16.3047,-16.3046
51,5.38006,-17.3377,-17.3377,-17.336,-17.1185,-17.1185,-17.1173,-16.8585,-16.8585,-16.8578,-16.5618,-16.5618,-16.5615,-16.2352,-16.2352,-16.235
52,5.58461,-17.2466,-17.2466,-17.2449,-17.032,-17.032,-17.0307,-16.7771,-16.7771,-16.7764,-16.4859,-16.4859,-16.4855,-16.1649,-16.1649,-16.1648
53,5.79515,-17.1549,-17.1549,-17.1532,-16.9448,-16.9448,-16.9435,-16.695,-16.695,-16.6942,-16.4093,-16.4093,-16.4088,-16.0938,-16.0938,-16.0937
54,6.01186,-17.0626,-17.0626,-17.0609,-16.8568,-16.8568,-16.8556,-16.6121,-16.6121,-16.6112,-16.3318,-16.3318,-16.3313,-16.0218,-16.0218,-16.0217
55,6.23493,-16.9697,-16.9697,-16.968,-16.7682,-16.7682,-16.767,-16.5285,-16.5285,-16.5276,-16.2535,-16.2535,-16.253,-15.9489,-15.9489,-15.9487
56,6.46452,-16.8762,-16.8762,-16.8744,-16.679,-16.679,-16.6777,-16.4441,-16.4441,-16.4431,-16.1744,-16.1744,-16.1738,-15.8752,-15.8752,-15.875
57,6.70085,-16.7821,-16.7821,-16.7803,-16.5891,-16.5891,-16.5877,-16.359,-16.359,-16.358,-16.0944,-16.0944,-16.0938,-15.8006,-15.8006,-15.8004
58,6.94411,-16.6875,-16.6875,-16.6856,-16.4986,-16.4986,-16.4972,-16.2731,-16.2731,-16.2721,-16.0137,-16.0137,-16.013,-15.7253,-15.7253,-15.7251
59,7.19449,-16.5923,-16.5923,-16.5904,-16.4075,-16.4075,-16.406,-16.1867,-16.1867,-16.1856,-15.9321,-15.9321,-15.9315,-15.6492,-15.6492,-15.6489
60,7.45221,-16.4965,-16.4965,-16.4945,-16.3158,-16.3158,-16.3142,-16.0995,-16.0995,-16.0983,-15.8499,-15.8499,-15.8493,-15.5722,-15.5722,-15.5719
61,7.71748,-16.4001,-16.4001,-16.3981,-16.2234,-16.2234,-16.2217,-16.0116,-16.0116,-16.0103,-15.767,-15.767,-15.7663,-15.4944,-15.4944,-15.4941
62,7.99052,-16.3032,-16.3032,-16.3011,-16.1303,-16.1303,-16.1286,-15.923,-15.923,-15.9217,-15.6832,-15.6832,-15.6825,-15.4158,-15.4158,-15.4155
63,8.27157,-16.2057,-16.2057,-16.2036,-16.0367,-16.0367,-16.0348,-15.8337,-15.8337,-15.8324,-15.5988,-15.5988,-15.598,-15.3364,-15.3364,-15.336
64,8.56085,-16.1077,-16.1077,-16.1055,-15.9423,-15.9423,-15.9405,-15.7437,-15.7437,-15.7423,-15.5136,-15.5136,-15.5127,-15.2562,-15.2562,-15.2558
65,8.85861,-16.009,-16.009,-16.0068,-15.8474,-15.8474,-15.8455,-15.6529,-15.6529,-15.6516,-15.4276,-15.4276,-15.4267,-15.1753,-15.1753,-15.1748
66,9.16509,-15.9098,-15.9098,-15.9076,-15.7518,-15.7518,-15.75,-15.5615,-15.5615,-15.5602,-15.3409,-15.3409,-15.3399,-15.0935,-15.0935,-15.093
67,9.48056,-15.8101,-15.8101,-15.8079,-15.6556,-15.6556,-15.6538,-15.4694,-15.4694,-15.4681,-15.2533,-15.2533,-15.2524,-15.0109,-15.0109,-15.0105
68,9.80527,-15.7099,-15.7099,-15.7077,-15.5588,-15.5588,-15.557,-15.3766,-15.3766,-15.3753,-15.1651,-15.1651,-15.1642,-14.9276,-14.9276,-14.9271
69,10.1395,-15.6093,-15.6093,-15.6069,-15.4616,-15.4616,-15.4597,-15.2833,-15.2833,-15.2819,-15.0762,-15.0762,-15.0753,-14.8435,-14.8435,-14.843
70,10.4835,-15.508,-15.508,-15.5057,-15.3637,-15.3637,-15.3617,-15.1895,-15.1895,-15.188,-14.9867,-14.9867,-14.9857,-14.7586,-14.7586,-14.7581
71,10.8376,-15.4063,-15.4063,-15.4039,-15.2652,-15.2652,-15.2633,-15.095,-15.095,-15.0934,-14.8966,-14.8966,-14.8955,-14.6732,-14.6732,-14.6726
72,11.2021,-15.304,-15.304,-15.3016,-15.1662,-15.1662,-15.1642,-14.9999,-14.9999,-14.9983,-14.8058,-14.8058,-14.8046,-14.5871,-14.5871,-14.5864
73,11.5773,-15.2013,-15.2013,-15.1989,-15.0667,-15.0667,-15.0647,-14.9042,-14.9042,-14.9025,-14.7144,-14.7144,-14.7132,-14.5002,-14.5002,-14.4995
74,11.9634,-15.0981,-15.0981,-15.0957,-14.9667,-14.9667,-14.9646,-14.8079,-14.8079,-14.8062,-14.6223,-14.6223,-14.621,-14.4127,-14.4127,-14.4119
75,12.3609,-14.9945,-14.9945,-14.992,-14.8662,-14.8662,-14.864,-14.711,-14.711,-14.7093,-14.5296,-14.5296,-14.5283,-14.3245,-14.3245,-14.3237
76,12.77,-14.8904,-14.8904,-14.8879,-14.7652,-14.7652,-14.763,-14.6136,-14.6136,-14.6118,-14.4362,-14.4362,-14.4349,-14.2355,-14.2355,-14.2347
77,13.1911,-14.7858,-14.7858,-14.7834,-14.6637,-14.6637,-14.6614,-14.5156,-14.5156,-14.5138,-14.3421,-14.3421,-14.3408,-14.1459,-14.1459,-14.145
78,13.6246,-14.6808,-14.6808,-14.6784,-14.5616,-14.5616,-14.5594,-14.417,-14.417,-14.4152,-14.2474,-14.2474,-14.2462,-14.0555,-14.0555,-14.0547
79,14.0707,-14.5755,-14.5755,-14.573,-14.4592,-14.4592,-14.4569,-14.3179,-14.3179,-14.3161,-14.1522,-14.1522,-14.1509,-13.9645,-13.9645,-13.9636
80,14.5299,-14.4698,-14.4698,-14.4673,-14.3563,-14.3563,-14.354,-14.2184,-14.2184,-14.2166,-14.0564,-14.0564,-14.0551,-13.8729,-13.8729,-13.872
81,15.0026,-14.3637,-14.3637,-14.3612,-14.253,-14.253,-14.2507,-14.1183,-14.1183,-14.1165,-13.9602,-13.9602,-13.9588,-13.7808,-13.7808,-13.7799
82,15.4891,-14.2573,-14.2573,-14.2547,-14.1493,-14.1493,-14.147,-14.0178,-14.0178,-14.016,-13.8634,-13.8634,-13.862,-13.6881,-13.6881,-13.6872
83,15.9899,-14.1505,-14.1505,-14.1479,-14.0452,-14.0452,-14.0429,-13.9169,-13.9169,-13.915,-13.7663,-13.7663,-13.7648,-13.595,-13.595,-13.594
84,16.5054,-14.0434,-14.0434,-14.0408,-13.9407,-13.9407,-13.9384,-13.8156,-13.8156,-13.8136,-13.6686,-13.6686,-13.6671,-13.5013,-13.5013,-13.5002
85,17.036,-13.936,-13.936,-13.9334,-13.8359,-13.8359,-13.8336,-13.7138,-13.7138,-13.7118,-13.5704,-13.5704,-13.5689,-13.4071,-13.4071,-13.406
86,17.5821,-13.8283,-13.8283,-13.8257,-13.7307,-13.7307,-13.7284,-13.6118,-13.6118,-13.6097,-13.4718,-13.4718,-13.4703,-13.3124,-13.3124,-13.3112
87,18.1442,-13.7203,-13.7203,-13.7176,-13.6252,-13.6252,-13.6229,-13.5093,-13.5093,-13.5072,-13.3728,-13.3728,-13.3712,-13.2171,-13.2171,-13.216
88,18.7228,-13.612,-13.612,-13.6094,-13.5194,-13.5194,-13.5171,-13.4065,-13.4065,-13.4044,-13.2733,-13.2733,-13.2717,-13.1213,-13.1213,-13.1202
89,19.3184,-13.5035,-13.5035,-13.5008,-13.4134,-13.4134,-13.411,-13.3033,-13.3033,-13.3012,-13.1735,-13.1735,-13.1718,-13.0251,-13.0251,-13.0239
90,19.9314,-13.3948,-13.3948,-13.3921,-13.307,-13.307,-13.3047,-13.1998,-13.1998,-13.1977,-13.0732,-13.0732,-13.0715,-12.9284,-12.9284,-12.9272
91,20.5623,-13.2858,-13.2858,-13.2831,-13.2004,-13.2004,-13.198,-13.096,-13.096,-13.0938,-12.9725,-12.9725,-12.9709,-12.8313,-12.8313,-12.83
92,21.2118,-13.1767,-13.1767,-13.1739,-13.0935,-13.0935,-13.0912,-12.9918,-12.9918,-12.9897,-12.8715,-12.8715,-12.8698,-12.7338,-12.7338,-12.7326
93,21.8803,-13.0673,-13.0673,-13.0646,-12.9865,-12.9865,-12.984,-12.8874,-12.8874,-12.8853,-12.7702,-12.7702,-12.7684,-12.636,-12.636,-12.6347
94,22.5684,-12.9578,-12.9578,-12.9551,-12.8791,-12.8791,-12.8768,-12.7827,-12.7827,-12.7806,-12.6685,-12.6685,-12.6667,-12.5378,-12.5378,-12.5364
95,23.2766,-12.8482,-12.8482,-12.8455,-12.7717,-12.7717,-12.7693,-12.6778,-12.6778,-12.6757,-12.5666,-12.5666,-12.5647,-12.4392,-12.4392,-12.4378
96,24.0056,-12.7385,-12.7385,-12.7358,-12.664,-12.664,-12.6616,-12.5726,-12.5726,-12.5706,-12.4643,-12.4643,-12.4624,-12.3403,-12.3403,-12.3389
97,24.756,-12.6288,-12.6288,-12.626,-12.5563,-12.5563,-12.5539,-12.4674,-12.4674,-12.4653,-12.3618,-12.3618,-12.3599,-12.241,-12.241,-12.2397
98,25.5283,-12.519,-12.519,-12.5162,-12.4485,-12.4485,-12.446,-12.362,-12.362,-12.3599,-12.2593,-12.2593,-12.2574,-12.1415,-12.1415,-12.1402
99,26.3233,-12.4091,-12.4091,-12.4064,-12.3406,-12.3406,-12.3381,-12.2564,-12.2564,-12.2544,-12.1565,-12.1565,-12.1546,-12.0419,-12.0419,-12.0405
100,27.1416,-12.2993,-12.2993,-12.2965,-12.2326,-12.2326,-12.2301,-12.1508,-12.1508,-12.1487,-12.0536,-12.0536,-12.0517,-11.942,-11.942,-11.9406
